region,week,sum_infections,sum_unemployed,sum_deaths,rnd_var
Новосибирская,2020-05-04,125.0,2936,0.0,53.484848484848484
Новосибирская,2020-05-11,698.0,4903,29.0,47.78787878787879
Новосибирская,2020-05-18,605.0,5266,12.0,42.57575757575758
Новосибирская,2020-05-25,561.0,4783,9.0,53.93939393939394
Новосибирская,2020-06-01,596.0,5564,3.0,46.303030303030305
Новосибирская,2020-06-08,369.0,3702,15.0,44.96969696969697
Новосибирская,2020-06-15,816.0,4544,23.0,43.75
Новосибирская,2020-06-22,748.0,3582,15.0,37.696969696969695
Новосибирская,2020-06-29,734.0,3528,21.0,50.39393939393939
Новосибирская,2020-07-06,281.0,3624,5.0,55.24242424242424
Новосибирская,2020-07-13,808.0,3256,29.0,53.03030303030303
Новосибирская,2020-07-20,800.0,3470,25.0,57.121212121212125
Новосибирская,2020-07-27,744.0,3810,35.0,57.45454545454545
Новосибирская,2020-08-03,416.0,3234,24.0,52.42424242424242
Новосибирская,2020-08-10,522.0,3364,17.0,44.54545454545455
Новосибирская,2020-08-17,627.0,3015,28.0,52.84848484848485
Новосибирская,2020-08-24,361.0,2698,26.0,45.875
Новосибирская,2020-08-31,369.0,2599,17.0,47.60606060606061
Новосибирская,2020-09-07,286.0,2648,8.0,49.60606060606061
Новосибирская,2020-09-14,641.0,2485,31.0,49.121212121212125
Новосибирская,2020-09-21,378.0,2448,20.0,51.39393939393939
Новосибирская,2020-09-28,473.0,2334,24.0,47.60606060606061
Новосибирская,2020-10-05,226.0,2303,9.0,51.72727272727273
Новосибирская,2020-10-12,804.0,2175,32.0,44.34375
Новосибирская,2020-10-19,931.0,2267,37.0,50.625
Новосибирская,2020-10-26,1262.0,1488,33.0,39.75
Омская,2020-04-06,93.0,561,0.0,48.42424242424242
Омская,2020-04-13,790.0,2724,29.0,48.75757575757576
Омская,2020-04-20,16.0,3061,0.0,44.96969696969697
Омская,2020-04-27,35.0,2719,1.0,59.0
Омская,2020-05-04,26.0,1651,2.0,56.81818181818182
Омская,2020-05-11,639.0,3203,21.0,45.54545454545455
Омская,2020-05-18,510.0,2867,7.0,48.39393939393939
Омская,2020-05-25,445.0,3012,11.0,53.42424242424242
Омская,2020-06-01,343.0,2861,0.0,49.333333333333336
Омская,2020-06-08,277.0,1904,2.0,59.63636363636363
Омская,2020-06-15,890.0,2456,15.0,37.696969696969695
Омская,2020-06-22,678.0,2709,2.0,54.303030303030305
Омская,2020-06-29,515.0,2519,5.0,57.84848484848485
Омская,2020-07-06,139.0,2483,1.0,44.333333333333336
Омская,2020-07-13,909.0,2440,22.0,39.18181818181818
Омская,2020-07-20,752.0,2600,12.0,55.42424242424242
Омская,2020-07-27,795.0,3027,10.0,50.96969696969697
Омская,2020-08-03,470.0,2699,6.0,47.57575757575758
Омская,2020-08-10,435.0,2513,14.0,52.45454545454545
Омская,2020-08-17,985.0,2289,29.0,48.875
Омская,2020-08-24,453.0,1809,37.0,45.67741935483871
Омская,2020-08-31,239.0,1338,28.0,36.774193548387096
Омская,2020-09-07,186.0,1455,0.0,47.90625
Омская,2020-09-14,838.0,1440,22.0,55.696969696969695
Омская,2020-09-21,345.0,1376,26.0,55.81818181818182
Омская,2020-09-28,546.0,1388,16.0,52.54838709677419
Омская,2020-10-05,211.0,1310,9.0,45.064516129032256
Омская,2020-10-12,945.0,1341,19.0,49.303030303030305
Омская,2020-10-19,1138.0,1362,26.0,47.1875
Омская,2020-10-26,1270.0,903,31.0,52.0
Оренбургская,2020-04-06,137.0,1214,0.0,48.53125
Оренбургская,2020-04-13,778.0,2463,23.0,45.303030303030305
Оренбургская,2020-04-20,139.0,2436,1.0,45.75757575757576
Оренбургская,2020-04-27,207.0,3022,0.0,48.121212121212125
Оренбургская,2020-05-04,129.0,1461,1.0,49.39393939393939
Оренбургская,2020-05-11,673.0,3949,2.0,50.84848484848485
Оренбургская,2020-05-18,454.0,3488,0.0,47.90625
Оренбургская,2020-05-25,298.0,2855,0.0,44.18181818181818
Оренбургская,2020-06-01,315.0,3512,1.0,57.03030303030303
Оренбургская,2020-06-08,290.0,2365,1.0,48.24242424242424
Оренбургская,2020-06-15,761.0,3245,4.0,47.121212121212125
Оренбургская,2020-06-22,415.0,3059,3.0,48.71875
Оренбургская,2020-06-29,455.0,3140,4.0,52.57575757575758
Оренбургская,2020-07-06,172.0,3171,1.0,51.36363636363637
Оренбургская,2020-07-13,869.0,3191,3.0,48.515151515151516
Оренбургская,2020-07-20,791.0,3293,6.0,45.8125
Оренбургская,2020-07-27,784.0,3642,7.0,56.84848484848485
Оренбургская,2020-08-03,430.0,3230,6.0,47.63636363636363
Оренбургская,2020-08-10,526.0,3143,4.0,48.696969696969695
Оренбургская,2020-08-17,883.0,2913,16.0,46.78125
Оренбургская,2020-08-24,661.0,2430,5.0,56.36363636363637
Оренбургская,2020-08-31,596.0,2137,5.0,45.375
Оренбургская,2020-09-07,200.0,2335,2.0,51.121212121212125
Оренбургская,2020-09-14,884.0,2023,6.0,41.93939393939394
Оренбургская,2020-09-21,699.0,1939,1.0,57.09090909090909
Оренбургская,2020-09-28,715.0,1950,3.0,53.666666666666664
Оренбургская,2020-10-05,257.0,1880,0.0,46.84375
Оренбургская,2020-10-12,858.0,1634,7.0,52.21875
Оренбургская,2020-10-19,1157.0,1728,7.0,39.75757575757576
Оренбургская,2020-10-26,1194.0,1135,10.0,51.86206896551724
Орловская,2020-04-06,107.0,808,1.0,34.096774193548384
Орловская,2020-04-13,474.0,1682,11.0,49.24242424242424
Орловская,2020-04-20,141.0,1564,1.0,54.15625
Орловская,2020-04-27,232.0,1108,1.0,47.75
Орловская,2020-05-04,118.0,520,3.0,47.806451612903224
Орловская,2020-05-11,532.0,961,4.0,51.193548387096776
Орловская,2020-05-18,521.0,892,3.0,56.63636363636363
Орловская,2020-05-25,350.0,897,2.0,45.45161290322581
Орловская,2020-06-01,433.0,1007,13.0,55.903225806451616
Орловская,2020-06-08,262.0,536,1.0,38.56666666666667
Орловская,2020-06-15,722.0,752,8.0,44.225806451612904
Орловская,2020-06-22,505.0,564,9.0,44.67741935483871
Орловская,2020-06-29,294.0,496,14.0,58.241379310344826
Орловская,2020-07-06,200.0,456,2.0,49.25
Орловская,2020-07-13,586.0,503,3.0,45.83870967741935
Орловская,2020-07-20,280.0,452,2.0,57.310344827586206
Орловская,2020-07-27,174.0,468,10.0,54.464285714285715
Орловская,2020-08-03,122.0,456,2.0,52.9
Орловская,2020-08-10,386.0,362,2.0,50.84615384615385
Орловская,2020-08-17,563.0,372,5.0,46.285714285714285
Орловская,2020-08-24,291.0,302,3.0,62.583333333333336
Орловская,2020-08-31,302.0,297,5.0,52.22222222222222
Орловская,2020-09-07,223.0,325,2.0,34.333333333333336
Орловская,2020-09-14,588.0,326,4.0,44.592592592592595
Орловская,2020-09-21,353.0,230,7.0,56.68
Орловская,2020-09-28,382.0,273,5.0,54.851851851851855
Орловская,2020-10-05,179.0,277,4.0,50.0
Орловская,2020-10-12,649.0,271,7.0,52.16
Орловская,2020-10-19,819.0,252,7.0,50.6
Орловская,2020-10-26,873.0,166,5.0,37.0
Пензенская,2020-04-06,116.0,693,4.0,55.06060606060606
Пензенская,2020-04-13,671.0,1849,7.0,58.15151515151515
Пензенская,2020-04-20,81.0,3530,4.0,56.303030303030305
Пензенская,2020-04-27,118.0,1123,1.0,53.96774193548387
Пензенская,2020-05-04,121.0,2202,1.0,41.78787878787879
Пензенская,2020-05-11,605.0,2163,9.0,56.15151515151515
Пензенская,2020-05-18,516.0,1799,3.0,52.72727272727273
Пензенская,2020-05-25,631.0,1696,4.0,46.696969696969695
Пензенская,2020-06-01,529.0,1888,4.0,52.666666666666664
Пензенская,2020-06-08,246.0,1058,3.0,43.233333333333334
Пензенская,2020-06-15,843.0,1450,7.0,60.06060606060606
Пензенская,2020-06-22,557.0,1364,3.0,59.90909090909091
Пензенская,2020-06-29,513.0,1164,6.0,55.21875
Пензенская,2020-07-06,228.0,1370,1.0,50.15625
Пензенская,2020-07-13,702.0,1300,8.0,48.84375
Пензенская,2020-07-20,260.0,1152,7.0,53.60606060606061
Пензенская,2020-07-27,296.0,1222,7.0,56.0
Пензенская,2020-08-03,175.0,1167,1.0,54.516129032258064
Пензенская,2020-08-10,476.0,1074,4.0,56.096774193548384
Пензенская,2020-08-17,594.0,880,10.0,47.36666666666667
Пензенская,2020-08-24,340.0,800,5.0,46.714285714285715
Пензенская,2020-08-31,437.0,776,5.0,48.142857142857146
Пензенская,2020-09-07,253.0,839,4.0,53.86666666666667
Пензенская,2020-09-14,781.0,798,9.0,57.15625
Пензенская,2020-09-21,672.0,732,5.0,44.666666666666664
Пензенская,2020-09-28,635.0,819,6.0,40.10344827586207
Пензенская,2020-10-05,243.0,696,4.0,49.0
Пензенская,2020-10-12,771.0,683,9.0,44.774193548387096
Пензенская,2020-10-19,1085.0,700,12.0,46.851851851851855
Пензенская,2020-10-26,1189.0,386,19.0,50.357142857142854
Пермский край,2020-04-06,86.0,3263,4.0,50.303030303030305
Пермский край,2020-04-13,754.0,8936,21.0,57.333333333333336
Пермский край,2020-04-20,155.0,7623,0.0,54.81818181818182
Пермский край,2020-04-27,239.0,5294,1.0,53.878787878787875
Пермский край,2020-05-04,46.0,2327,3.0,51.09090909090909
Пермский край,2020-05-11,513.0,3714,12.0,55.24242424242424
Пермский край,2020-05-18,598.0,4665,17.0,47.696969696969695
Пермский край,2020-05-25,337.0,4213,1.0,51.90909090909091
Пермский край,2020-06-01,303.0,4726,6.0,55.18181818181818
Пермский край,2020-06-08,203.0,3061,10.0,52.57575757575758
Пермский край,2020-06-15,886.0,3825,27.0,52.36363636363637
Пермский край,2020-06-22,447.0,3749,27.0,57.93939393939394
Пермский край,2020-06-29,435.0,3323,12.0,50.72727272727273
Пермский край,2020-07-06,159.0,2982,1.0,52.57575757575758
Пермский край,2020-07-13,838.0,3065,31.0,46.03030303030303
Пермский край,2020-07-20,595.0,3284,12.0,51.36363636363637
Пермский край,2020-07-27,509.0,3581,31.0,44.45454545454545
Пермский край,2020-08-03,286.0,2993,27.0,50.84848484848485
Пермский край,2020-08-10,396.0,2662,12.0,52.84848484848485
Пермский край,2020-08-17,842.0,2275,30.0,50.0
Пермский край,2020-08-24,421.0,1792,11.0,49.0
Пермский край,2020-08-31,398.0,1915,16.0,48.333333333333336
Пермский край,2020-09-07,160.0,2113,2.0,53.93939393939394
Пермский край,2020-09-14,846.0,2095,30.0,44.45454545454545
Пермский край,2020-09-21,468.0,1851,15.0,53.54545454545455
Пермский край,2020-09-28,518.0,1896,21.0,44.15151515151515
Пермский край,2020-10-05,168.0,1716,5.0,50.24242424242424
Пермский край,2020-10-12,883.0,1705,35.0,49.78787878787879
Пермский край,2020-10-19,812.0,1550,29.0,55.96875
Пермский край,2020-10-26,1000.0,1051,30.0,45.666666666666664
Приморский край,2020-04-06,111.0,532,3.0,47.34375
Приморский край,2020-04-13,759.0,3159,10.0,50.84848484848485
Приморский край,2020-04-20,69.0,3183,0.0,51.60606060606061
Приморский край,2020-04-27,205.0,2328,1.0,60.90909090909091
Приморский край,2020-05-04,101.0,1539,0.0,54.696969696969695
Приморский край,2020-05-11,671.0,3832,10.0,57.696969696969695
Приморский край,2020-05-18,621.0,3407,5.0,50.303030303030305
Приморский край,2020-05-25,356.0,2134,1.0,52.57575757575758
Приморский край,2020-06-01,300.0,2356,4.0,50.54545454545455
Приморский край,2020-06-08,263.0,1769,3.0,54.121212121212125
Приморский край,2020-06-15,874.0,2407,5.0,46.84848484848485
Приморский край,2020-06-22,666.0,2063,10.0,51.53125
Приморский край,2020-06-29,583.0,1556,6.0,56.21875
Приморский край,2020-07-06,186.0,1622,6.0,49.121212121212125
Приморский край,2020-07-13,809.0,1563,11.0,49.5
Приморский край,2020-07-20,522.0,1387,4.0,52.57575757575758
Приморский край,2020-07-27,750.0,1550,7.0,52.125
Приморский край,2020-08-03,426.0,1486,11.0,47.6875
Приморский край,2020-08-10,422.0,1144,4.0,58.25
Приморский край,2020-08-17,904.0,1059,10.0,48.46875
Приморский край,2020-08-24,604.0,915,2.0,58.5
Приморский край,2020-08-31,561.0,790,3.0,54.375
Приморский край,2020-09-07,163.0,944,2.0,47.67741935483871
Приморский край,2020-09-14,838.0,819,7.0,54.06666666666667
Приморский край,2020-09-21,493.0,723,6.0,46.1875
Приморский край,2020-09-28,483.0,768,3.0,47.206896551724135
Приморский край,2020-10-05,191.0,654,0.0,53.064516129032256
Приморский край,2020-10-12,798.0,642,11.0,52.464285714285715
Приморский край,2020-10-19,730.0,626,12.0,45.375
Приморский край,2020-10-26,989.0,481,11.0,46.275862068965516
Псковская,2020-04-06,113.0,339,0.0,42.733333333333334
Псковская,2020-04-13,441.0,848,3.0,54.0
Псковская,2020-04-20,31.0,1092,4.0,52.45454545454545
Псковская,2020-04-27,72.0,774,2.0,47.121212121212125
Псковская,2020-05-04,25.0,447,0.0,54.13793103448276
Псковская,2020-05-11,342.0,816,1.0,56.87096774193548
Псковская,2020-05-18,294.0,715,1.0,49.0
Псковская,2020-05-25,168.0,643,1.0,52.96551724137931
Псковская,2020-06-01,232.0,708,0.0,50.225806451612904
Псковская,2020-06-08,101.0,550,3.0,53.06896551724138
Псковская,2020-06-15,1380.0,580,4.0,53.62068965517241
Псковская,2020-06-22,515.0,471,0.0,46.7037037037037
Псковская,2020-06-29,369.0,535,2.0,55.774193548387096
Псковская,2020-07-06,125.0,426,1.0,49.74193548387097
Псковская,2020-07-13,541.0,401,3.0,57.7037037037037
Псковская,2020-07-20,176.0,334,9.0,47.666666666666664
Псковская,2020-07-27,197.0,394,7.0,55.7
Псковская,2020-08-03,110.0,355,2.0,52.03448275862069
Псковская,2020-08-10,180.0,351,2.0,46.607142857142854
Псковская,2020-08-17,601.0,343,3.0,39.88461538461539
Псковская,2020-08-24,244.0,276,2.0,54.19230769230769
Псковская,2020-08-31,201.0,305,4.0,48.63636363636363
Псковская,2020-09-07,74.0,326,2.0,47.0
Псковская,2020-09-14,550.0,286,1.0,49.61538461538461
Псковская,2020-09-21,204.0,252,0.0,53.464285714285715
Псковская,2020-09-28,226.0,256,0.0,55.666666666666664
Псковская,2020-10-05,64.0,285,0.0,55.32
Псковская,2020-10-12,600.0,232,2.0,55.59090909090909
Псковская,2020-10-19,505.0,201,0.0,49.69230769230769
Псковская,2020-10-26,707.0,137,1.0,42.25
Ростовская,2020-04-06,272.0,2416,4.0,45.515151515151516
Ростовская,2020-04-13,1279.0,9074,63.0,51.93939393939394
Ростовская,2020-04-20,214.0,10278,0.0,48.0
Ростовская,2020-04-27,422.0,6389,2.0,58.484848484848484
Ростовская,2020-05-04,229.0,4756,4.0,41.45454545454545
Ростовская,2020-05-11,1207.0,7551,31.0,54.45454545454545
Ростовская,2020-05-18,910.0,7162,31.0,50.84848484848485
Ростовская,2020-05-25,1213.0,6440,3.0,46.27272727272727
Ростовская,2020-06-01,1031.0,6821,4.0,45.96969696969697
Ростовская,2020-06-08,514.0,4549,10.0,45.333333333333336
Ростовская,2020-06-15,1566.0,5511,52.0,56.42424242424242
Ростовская,2020-06-22,1034.0,5027,23.0,54.42424242424242
Ростовская,2020-06-29,842.0,4933,30.0,44.42424242424242
Ростовская,2020-07-06,383.0,5279,6.0,43.57575757575758
Ростовская,2020-07-13,1396.0,5468,59.0,43.09090909090909
Ростовская,2020-07-20,711.0,5091,19.0,47.93939393939394
Ростовская,2020-07-27,871.0,5702,22.0,45.78787878787879
Ростовская,2020-08-03,536.0,5263,20.0,48.24242424242424
Ростовская,2020-08-10,904.0,4839,19.0,52.39393939393939
Ростовская,2020-08-17,1315.0,4404,60.0,50.27272727272727
Ростовская,2020-08-24,895.0,3990,24.0,51.90909090909091
Ростовская,2020-08-31,909.0,3726,39.0,48.0
Ростовская,2020-09-07,361.0,3779,9.0,65.5
Ростовская,2020-09-14,1549.0,3639,56.0,57.8125
Ростовская,2020-09-21,1210.0,3569,42.0,40.78787878787879
Ростовская,2020-09-28,1310.0,3516,41.0,47.27272727272727
Ростовская,2020-10-05,482.0,3212,11.0,40.21212121212121
Ростовская,2020-10-12,1521.0,2929,68.0,43.36363636363637
Ростовская,2020-10-19,1987.0,2825,68.0,54.53125
Ростовская,2020-10-26,2173.0,1641,92.0,51.333333333333336
Рязанская,2020-04-06,140.0,313,1.0,51.07142857142857
Рязанская,2020-04-13,393.0,1253,6.0,50.878787878787875
Рязанская,2020-04-20,200.0,1309,0.0,52.878787878787875
Рязанская,2020-04-27,398.0,1267,3.0,52.57575757575758
Рязанская,2020-05-04,193.0,500,0.0,53.87096774193548
Рязанская,2020-05-11,407.0,1192,1.0,45.96969696969697
Рязанская,2020-05-18,677.0,1064,2.0,51.96875
Рязанская,2020-05-25,646.0,951,0.0,47.46875
Рязанская,2020-06-01,468.0,1100,0.0,54.096774193548384
Рязанская,2020-06-08,223.0,659,2.0,53.71875
Рязанская,2020-06-15,473.0,798,2.0,50.71875
Рязанская,2020-06-22,348.0,737,5.0,51.875
Рязанская,2020-06-29,299.0,715,2.0,49.45161290322581
Рязанская,2020-07-06,202.0,639,0.0,46.121212121212125
Рязанская,2020-07-13,420.0,663,2.0,44.29032258064516
Рязанская,2020-07-20,263.0,611,2.0,49.806451612903224
Рязанская,2020-07-27,226.0,665,3.0,48.10344827586207
Рязанская,2020-08-03,112.0,602,3.0,43.32258064516129
Рязанская,2020-08-10,324.0,591,3.0,50.03030303030303
Рязанская,2020-08-17,383.0,485,6.0,46.86206896551724
Рязанская,2020-08-24,194.0,505,3.0,55.80769230769231
Рязанская,2020-08-31,195.0,437,3.0,52.0
Рязанская,2020-09-07,201.0,592,0.0,62.46666666666667
Рязанская,2020-09-14,425.0,532,3.0,60.03125
Рязанская,2020-09-21,232.0,434,0.0,50.333333333333336
Рязанская,2020-09-28,277.0,515,3.0,41.83870967741935
Рязанская,2020-10-05,177.0,424,0.0,48.54838709677419
Рязанская,2020-10-12,469.0,426,3.0,45.44444444444444
Рязанская,2020-10-19,622.0,408,2.0,45.5
Рязанская,2020-10-26,690.0,269,3.0,48.8
Самарская,2020-04-06,124.0,1211,0.0,40.39393939393939
Самарская,2020-04-13,802.0,2486,19.0,50.78787878787879
Самарская,2020-04-20,66.0,2508,0.0,49.303030303030305
Самарская,2020-04-27,169.0,3606,2.0,44.63636363636363
Самарская,2020-05-04,103.0,2040,3.0,53.93939393939394
Самарская,2020-05-11,672.0,5203,15.0,54.81818181818182
Самарская,2020-05-18,689.0,4157,9.0,48.39393939393939
Самарская,2020-05-25,615.0,4011,6.0,46.515151515151516
Самарская,2020-06-01,494.0,4135,4.0,49.303030303030305
Самарская,2020-06-08,364.0,2748,3.0,46.57575757575758
Самарская,2020-06-15,1037.0,3112,22.0,39.484848484848484
Самарская,2020-06-22,478.0,2424,4.0,42.27272727272727
Самарская,2020-06-29,398.0,2072,0.0,46.696969696969695
Самарская,2020-07-06,206.0,2027,7.0,51.65625
Самарская,2020-07-13,901.0,1942,15.0,59.42424242424242
Самарская,2020-07-20,426.0,1954,10.0,50.18181818181818
Самарская,2020-07-27,317.0,2365,7.0,48.36363636363637
Самарская,2020-08-03,143.0,1994,8.0,41.121212121212125
Самарская,2020-08-10,480.0,1830,7.0,53.4375
Самарская,2020-08-17,714.0,1651,18.0,48.4375
Самарская,2020-08-24,361.0,1317,6.0,42.9
Самарская,2020-08-31,524.0,1315,2.0,54.4375
Самарская,2020-09-07,189.0,1650,4.0,51.28125
Самарская,2020-09-14,973.0,1433,15.0,53.15625
Самарская,2020-09-21,832.0,1252,29.0,58.13333333333333
Самарская,2020-09-28,775.0,1329,15.0,54.233333333333334
Самарская,2020-10-05,297.0,1228,3.0,49.70967741935484
Самарская,2020-10-12,944.0,1126,17.0,50.5625
Самарская,2020-10-19,948.0,1199,22.0,50.34375
Самарская,2020-10-26,1012.0,708,19.0,65.03333333333333
Санкт-Петербург,2020-04-06,755.0,4866,28.0,53.39393939393939
Санкт-Петербург,2020-04-13,5860.0,16803,221.0,53.303030303030305
Санкт-Петербург,2020-04-20,1168.0,10344,4.0,47.27272727272727
Санкт-Петербург,2020-04-27,1392.0,7632,19.0,53.75757575757576
Санкт-Петербург,2020-05-04,844.0,3947,2.0,44.96969696969697
Санкт-Петербург,2020-05-11,2730.0,8414,146.0,49.666666666666664
Санкт-Петербург,2020-05-18,6563.0,6089,90.0,55.15151515151515
Санкт-Петербург,2020-05-25,2826.0,6653,48.0,49.72727272727273
Санкт-Петербург,2020-06-01,2236.0,6391,66.0,48.484848484848484
Санкт-Петербург,2020-06-08,1133.0,3911,118.0,41.84848484848485
Санкт-Петербург,2020-06-15,6297.0,4000,219.0,43.63636363636363
Санкт-Петербург,2020-06-22,1599.0,3157,234.0,50.54545454545455
Санкт-Петербург,2020-06-29,1542.0,3728,236.0,43.93939393939394
Санкт-Петербург,2020-07-06,968.0,3442,66.0,49.93939393939394
Санкт-Петербург,2020-07-13,6377.0,2993,203.0,51.78787878787879
Санкт-Петербург,2020-07-20,1680.0,2896,181.0,49.54545454545455
Санкт-Петербург,2020-07-27,1266.0,3034,148.0,55.39393939393939
Санкт-Петербург,2020-08-03,654.0,2791,88.0,51.93939393939394
Санкт-Петербург,2020-08-10,1856.0,2738,121.0,47.36363636363637
Санкт-Петербург,2020-08-17,5868.0,2577,186.0,48.15151515151515
Санкт-Петербург,2020-08-24,1205.0,2460,85.0,51.21212121212121
Санкт-Петербург,2020-08-31,1294.0,2578,79.0,51.15151515151515
Санкт-Петербург,2020-09-07,1079.0,2893,84.0,51.39393939393939
Санкт-Петербург,2020-09-14,6416.0,2381,169.0,45.696969696969695
Санкт-Петербург,2020-09-21,1465.0,2208,127.0,50.54545454545455
Санкт-Петербург,2020-09-28,1554.0,2447,117.0,49.09375
Санкт-Петербург,2020-10-05,976.0,2573,56.0,45.121212121212125
Санкт-Петербург,2020-10-12,6745.0,2493,270.0,47.15151515151515
Санкт-Петербург,2020-10-19,4463.0,2311,181.0,48.96969696969697
Санкт-Петербург,2020-10-26,4923.0,1338,205.0,51.6875
Саратовская,2020-04-06,168.0,770,1.0,45.57575757575758
Саратовская,2020-04-13,877.0,4054,13.0,42.60606060606061
Саратовская,2020-04-20,98.0,4763,0.0,54.303030303030305
Саратовская,2020-04-27,185.0,2885,2.0,47.78787878787879
Саратовская,2020-05-04,111.0,1987,0.0,53.84848484848485
Саратовская,2020-05-11,800.0,3874,4.0,53.666666666666664
Саратовская,2020-05-18,897.0,3274,8.0,43.06060606060606
Саратовская,2020-05-25,645.0,3145,14.0,53.36363636363637
Саратовская,2020-06-01,562.0,3319,12.0,58.18181818181818
Саратовская,2020-06-08,385.0,2152,2.0,49.78125
Саратовская,2020-06-15,1063.0,3276,9.0,52.63636363636363
Саратовская,2020-06-22,828.0,3015,3.0,50.21212121212121
Саратовская,2020-06-29,772.0,2663,2.0,59.03030303030303
Саратовская,2020-07-06,269.0,2891,1.0,41.515151515151516
Саратовская,2020-07-13,973.0,2781,13.0,46.303030303030305
Саратовская,2020-07-20,660.0,2755,4.0,45.72727272727273
Саратовская,2020-07-27,666.0,3251,4.0,42.27272727272727
Саратовская,2020-08-03,391.0,2888,4.0,55.90625
Саратовская,2020-08-10,640.0,2589,5.0,46.303030303030305
Саратовская,2020-08-17,934.0,2239,12.0,47.0
Саратовская,2020-08-24,668.0,1992,2.0,55.064516129032256
Саратовская,2020-08-31,659.0,1826,7.0,59.3448275862069
Саратовская,2020-09-07,270.0,2069,0.0,50.93939393939394
Саратовская,2020-09-14,1020.0,1862,8.0,48.28125
Саратовская,2020-09-21,754.0,1715,8.0,53.96875
Саратовская,2020-09-28,737.0,1848,5.0,51.193548387096776
Саратовская,2020-10-05,280.0,1573,5.0,41.53125
Саратовская,2020-10-12,1018.0,1406,9.0,56.696969696969695
Саратовская,2020-10-19,1111.0,1497,14.0,56.5625
Саратовская,2020-10-26,1289.0,935,11.0,50.266666666666666
Саха,2020-04-06,123.0,811,2.0,59.696969696969695
Саха,2020-04-13,672.0,2808,7.0,49.0
Саха,2020-04-20,82.0,2978,0.0,52.515151515151516
Саха,2020-04-27,52.0,1378,1.0,42.333333333333336
Саха,2020-05-04,48.0,1110,2.0,51.878787878787875
Саха,2020-05-11,535.0,1596,8.0,50.03125
Саха,2020-05-18,476.0,1497,2.0,44.58064516129032
Саха,2020-05-25,488.0,1354,3.0,59.4
Саха,2020-06-01,573.0,1435,1.0,51.0625
Саха,2020-06-08,185.0,1129,2.0,53.83870967741935
Саха,2020-06-15,798.0,1245,14.0,51.59375
Саха,2020-06-22,620.0,1493,1.0,59.28125
Саха,2020-06-29,436.0,1345,5.0,41.483870967741936
Саха,2020-07-06,160.0,1202,1.0,46.516129032258064
Саха,2020-07-13,723.0,1220,13.0,53.21875
Саха,2020-07-20,395.0,1116,5.0,46.41935483870968
Саха,2020-07-27,326.0,1325,10.0,49.0
Саха,2020-08-03,222.0,1961,8.0,50.70967741935484
Саха,2020-08-10,402.0,1261,3.0,52.96666666666667
Саха,2020-08-17,682.0,1119,2.0,39.67741935483871
Саха,2020-08-24,323.0,982,8.0,48.13333333333333
Саха,2020-08-31,304.0,960,9.0,49.357142857142854
Саха,2020-09-07,173.0,1227,0.0,51.53125
Саха,2020-09-14,778.0,1025,3.0,54.06666666666667
Саха,2020-09-21,473.0,1038,3.0,51.86206896551724
Саха,2020-09-28,544.0,1099,2.0,43.903225806451616
Саха,2020-10-05,198.0,1008,0.0,48.41935483870968
Саха,2020-10-12,772.0,835,12.0,42.06666666666667
Саха,2020-10-19,913.0,848,1.0,41.48148148148148
Саха,2020-10-26,1220.0,540,0.0,47.15384615384615
Сахалинская,2020-04-06,7.0,59,0.0,43.47826086956522
Сахалинская,2020-04-13,435.0,102,1.0,42.08695652173913
Сахалинская,2020-04-20,8.0,172,0.0,57.06666666666667
Сахалинская,2020-04-27,2.0,148,0.0,51.68181818181818
Сахалинская,2020-05-04,2.0,88,0.0,45.36842105263158
Сахалинская,2020-05-11,321.0,246,0.0,62.32
Сахалинская,2020-05-18,145.0,194,1.0,56.80769230769231
Сахалинская,2020-05-25,19.0,193,0.0,51.46153846153846
Сахалинская,2020-06-01,46.0,232,0.0,40.46153846153846
Сахалинская,2020-06-08,118.0,144,0.0,54.04545454545455
Сахалинская,2020-06-15,376.0,175,1.0,45.03846153846154
Сахалинская,2020-06-22,223.0,154,0.0,54.92307692307692
Сахалинская,2020-06-29,205.0,179,0.0,56.0
Сахалинская,2020-07-06,49.0,216,0.0,46.0
Сахалинская,2020-07-13,513.0,181,0.0,58.12
Сахалинская,2020-07-20,420.0,172,0.0,49.54545454545455
Сахалинская,2020-07-27,431.0,200,0.0,59.75
Сахалинская,2020-08-03,265.0,157,0.0,40.75
Сахалинская,2020-08-10,258.0,151,0.0,51.25
Сахалинская,2020-08-17,556.0,138,0.0,43.56521739130435
Сахалинская,2020-08-24,402.0,142,0.0,53.0
Сахалинская,2020-08-31,383.0,174,0.0,53.45454545454545
Сахалинская,2020-09-07,87.0,173,0.0,51.958333333333336
Сахалинская,2020-09-14,485.0,162,0.0,54.61538461538461
Сахалинская,2020-09-21,218.0,146,0.0,42.625
Сахалинская,2020-09-28,248.0,140,0.0,51.56521739130435
Сахалинская,2020-10-05,79.0,159,0.0,49.5
Сахалинская,2020-10-12,514.0,179,0.0,50.52173913043478
Сахалинская,2020-10-19,522.0,166,0.0,46.916666666666664
Сахалинская,2020-10-26,574.0,149,1.0,54.95652173913044
Свердловская,2020-04-06,361.0,2199,2.0,59.878787878787875
Свердловская,2020-04-13,1419.0,10784,43.0,64.9090909090909
Свердловская,2020-04-20,64.0,12744,1.0,38.878787878787875
Свердловская,2020-04-27,305.0,8687,0.0,37.84848484848485
