,region,week,sum_unemployed,population,infections,deaths,healed,Rt,procent_unemployed,procent_infections,procent_healed,procent_deaths,fin_blago,depo_mean,depo_salary,income_fix,poverty_proc,ex_poverty_proc,social_exp,growth_social_exp,soc_in_total_exp
1436,Новосибирская,2020-10-05,0.0008230379140652641,2798170.0,0.00016903905052230564,3.2163878534899595e-06,4.324254780803168e-05,1.2125,0.0359531408027389,0.0058470357412165,0.0047888441374183,0.0001990586704882,45.70565941809734,164.85667418348422,5.463081344207718,1.5674111152459622,14.2,1.9,52.77,17.9,68.1
1437,Новосибирская,2020-10-12,0.0007772937312600735,2798170.0,8.076707276541454e-05,1.1436045701297634e-05,0.00028375688396344755,0.957004160887656,0.0359531408027389,0.0058470357412165,0.0047888441374183,0.0001990586704882,45.70565941809734,164.85667418348422,5.463081344207718,1.5674111152459622,14.2,1.9,52.77,17.9,68.1
1438,Новосибирская,2020-10-19,0.0008101723626513042,2798170.0,0.000287330648245103,1.322292784212539e-05,0.00020477669333886076,1.19747899159664,0.0359531408027389,0.0058470357412165,0.0047888441374183,0.0001990586704882,45.70565941809734,164.85667418348422,5.463081344207718,1.5674111152459622,14.2,1.9,52.77,17.9,68.1
1439,Новосибирская,2020-10-26,0.0005317761251103399,2798170.0,0.00033271745462212804,1.1793422129463185e-05,0.00020370456405436412,1.00707213578501,0.0359531408027389,0.0058470357412165,0.0047888441374183,0.0001990586704882,45.70565941809734,164.85667418348422,5.463081344207718,1.5674111152459622,14.2,1.9,52.77,17.9,68.1
1440,Омская,2020-04-06,0.0002911767224712132,1926665.0,0.0004510090523449254,0.0,6.903120158408441e-05,0.616935483870968,0.0332309976046692,0.0082593497053198,0.0064603862114067,0.0002091697311156,40.789052607692575,116.33470271168056,4.3548215434484,1.5029960737691228,13.9,1.9,42.5,6.5,67.6
1441,Омская,2020-04-13,0.0014143610850874439,1926665.0,4.826993794977331e-05,1.505191613487555e-05,0.0004598619894999909,1.0,0.0332309976046692,0.0082593497053198,0.0064603862114067,0.0002091697311156,40.789052607692575,116.33470271168056,4.3548215434484,1.5029960737691228,13.9,1.9,42.5,6.5,67.6
1442,Омская,2020-04-20,0.001589274731206515,1926665.0,0.0004100349567776443,0.0,5.709347499435553e-06,3.25,0.0332309976046692,0.0082593497053198,0.0064603862114067,0.0002091697311156,40.789052607692575,116.33470271168056,4.3548215434484,1.5029960737691228,13.9,1.9,42.5,6.5,67.6
1443,Омская,2020-04-27,0.001411765927133155,1926665.0,8.30450545372444e-06,5.190315908577775e-07,2.07612636343111e-06,0.9,0.0332309976046692,0.0082593497053198,0.0064603862114067,0.0002091697311156,40.789052607692575,116.33470271168056,4.3548215434484,1.5029960737691228,13.9,1.9,42.5,6.5,67.6
1444,Омская,2020-05-04,0.0008569211565061908,1926665.0,1.8166105680022213e-05,1.038063181715555e-06,2.07612636343111e-06,0.428571428571428,0.0332309976046692,0.0082593497053198,0.0064603862114067,0.0002091697311156,40.789052607692575,116.33470271168056,4.3548215434484,1.5029960737691228,13.9,1.9,42.5,6.5,67.6
1445,Омская,2020-05-11,0.0016624581855174615,1926665.0,1.3494821362302216e-05,1.0899663408013328e-05,0.00019827006770767102,1.04198473282443,0.0332309976046692,0.0082593497053198,0.0064603862114067,0.0002091697311156,40.789052607692575,116.33470271168056,4.3548215434484,1.5029960737691228,13.9,1.9,42.5,6.5,67.6
1446,Омская,2020-05-18,0.0014880635709892483,1926665.0,0.0003316611865581199,3.633221136004443e-06,0.0002335642158859999,1.90909090909091,0.0332309976046692,0.0082593497053198,0.0064603862114067,0.0002091697311156,40.789052607692575,116.33470271168056,4.3548215434484,1.5029960737691228,13.9,1.9,42.5,6.5,67.6
1447,Омская,2020-05-25,0.0015638421832544838,1926665.0,0.00026470611133746656,5.709347499435553e-06,7.110732794751552e-05,1.21739130434783,0.0332309976046692,0.0082593497053198,0.0064603862114067,0.0002091697311156,40.789052607692575,116.33470271168056,4.3548215434484,1.5029960737691228,13.9,1.9,42.5,6.5,67.6
1448,Омская,2020-06-01,0.0014849493814441015,1926665.0,0.000230969057931711,0.0,6.280282249379108e-05,1.21739130434783,0.0332309976046692,0.0082593497053198,0.0064603862114067,0.0002091697311156,40.789052607692575,116.33470271168056,4.3548215434484,1.5029960737691228,13.9,1.9,42.5,6.5,67.6
1449,Омская,2020-06-08,0.0009882361489932084,1926665.0,0.0001780278356642177,1.038063181715555e-06,0.00017647074089164436,0.931330472103004,0.0332309976046692,0.0082593497053198,0.0064603862114067,0.0002091697311156,40.789052607692575,116.33470271168056,4.3548215434484,1.5029960737691228,13.9,1.9,42.5,6.5,67.6
1450,Омская,2020-06-15,0.0012747415871467017,1926665.0,0.0001437717506676044,7.785473862866663e-06,0.0003129760492872399,1.4015444015444,0.0332309976046692,0.0082593497053198,0.0064603862114067,0.0002091697311156,40.789052607692575,116.33470271168056,4.3548215434484,1.5029960737691228,13.9,1.9,42.5,6.5,67.6
1451,Омская,2020-06-22,0.0014060565796337194,1926665.0,0.000461938115863422,1.038063181715555e-06,0.00022525971043227546,1.04509283819629,0.0332309976046692,0.0082593497053198,0.0064603862114067,0.0002091697311156,40.789052607692575,116.33470271168056,4.3548215434484,1.5029960737691228,13.9,1.9,42.5,6.5,67.6
1452,Омская,2020-06-29,0.0013079596089615995,1926665.0,0.0003519034186015732,2.5951579542888877e-06,0.00016816623543791992,0.939873417721519,0.0332309976046692,0.0082593497053198,0.0064603862114067,0.0002091697311156,40.789052607692575,116.33470271168056,4.3548215434484,1.5029960737691228,13.9,1.9,42.5,6.5,67.6
1453,Омская,2020-07-06,0.0012887554400998617,1926665.0,0.00026730126929175546,5.190315908577775e-07,2.4394484770315545e-05,1.4390243902439,0.0332309976046692,0.0082593497053198,0.0064603862114067,0.0002091697311156,40.789052607692575,116.33470271168056,4.3548215434484,1.5029960737691228,13.9,1.9,42.5,6.5,67.6
1454,Омская,2020-07-13,0.0012664370816929773,1926665.0,7.214539112923108e-05,1.1418694998871106e-05,0.00032024249155924875,1.11538461538461,0.0332309976046692,0.0082593497053198,0.0064603862114067,0.0002091697311156,40.789052607692575,116.33470271168056,4.3548215434484,1.5029960737691228,13.9,1.9,42.5,6.5,67.6
1455,Омская,2020-07-20,0.0013494821362302217,1926665.0,0.0004717997160897198,6.228379090293331e-06,0.0002517303215660221,1.06585365853658,0.0332309976046692,0.0082593497053198,0.0064603862114067,0.0002091697311156,40.789052607692575,116.33470271168056,4.3548215434484,1.5029960737691228,13.9,1.9,42.5,6.5,67.6
1456,Омская,2020-07-27,0.0015711086255264927,1926665.0,0.0003903117563250487,5.190315908577775e-06,0.0004100349567776443,0.967320261437909,0.0332309976046692,0.0082593497053198,0.0064603862114067,0.0002091697311156,40.789052607692575,116.33470271168056,4.3548215434484,1.5029960737691228,13.9,1.9,42.5,6.5,67.6
1457,Омская,2020-08-03,0.0014008662637251417,1926665.0,0.00041263011473193314,3.1141895451466653e-06,0.00017024236180135103,0.967320261437909,0.0332309976046692,0.0082593497053198,0.0064603862114067,0.0002091697311156,40.789052607692575,116.33470271168056,4.3548215434484,1.5029960737691228,13.9,1.9,42.5,6.5,67.6
1458,Омская,2020-08-10,0.001304326387825595,1926665.0,0.00024394484770315545,7.266442272008886e-06,0.0002039794152071066,1.1151832460733,0.0332309976046692,0.0082593497053198,0.0064603862114067,0.0002091697311156,40.789052607692575,116.33470271168056,4.3548215434484,1.5029960737691228,13.9,1.9,42.5,6.5,67.6
1459,Омская,2020-08-17,0.0011880633114734528,1926665.0,0.00022577874202313325,1.505191613487555e-05,0.0004624571474542798,0.971896955503513,0.0332309976046692,0.0082593497053198,0.0064603862114067,0.0002091697311156,40.789052607692575,116.33470271168056,4.3548215434484,1.5029960737691228,13.9,1.9,42.5,6.5,67.6
1460,Омская,2020-08-24,0.0009389281478617196,1926665.0,0.0005112461169949109,1.920416886173777e-05,0.00036384114519130207,0.586206896551724,0.0332309976046692,0.0082593497053198,0.0064603862114067,0.0002091697311156,40.789052607692575,116.33470271168056,4.3548215434484,1.5029960737691228,13.9,1.9,42.5,6.5,67.6
1461,Омская,2020-08-31,0.0006944642685677064,1926665.0,0.00023512131065857322,1.4532884544017772e-05,0.0002480971004300177,1.4396551724137898,0.0332309976046692,0.0082593497053198,0.0064603862114067,0.0002091697311156,40.789052607692575,116.33470271168056,4.3548215434484,1.5029960737691228,13.9,1.9,42.5,6.5,67.6
1462,Омская,2020-09-07,0.0007551909646980663,1926665.0,0.00012404855021500884,0.0,0.00010121116021726662,1.0089552238806,0.0332309976046692,0.0082593497053198,0.0064603862114067,0.0002091697311156,40.789052607692575,116.33470271168056,4.3548215434484,1.5029960737691228,13.9,1.9,42.5,6.5,67.6
1463,Омская,2020-09-14,0.0007474054908351997,1926665.0,9.653987589954662e-05,1.1418694998871106e-05,0.00027871996429062654,0.835616438356164,0.0332309976046692,0.0082593497053198,0.0064603862114067,0.0002091697311156,40.789052607692575,116.33470271168056,4.3548215434484,1.5029960737691228,13.9,1.9,42.5,6.5,67.6
1464,Омская,2020-09-21,0.0007141874690203019,1926665.0,0.0004349484731388176,1.3494821362302216e-05,0.0002335642158859999,1.38607594936709,0.0332309976046692,0.0082593497053198,0.0064603862114067,0.0002091697311156,40.789052607692575,116.33470271168056,4.3548215434484,1.5029960737691228,13.9,1.9,42.5,6.5,67.6
1465,Омская,2020-09-28,0.0007204158481105953,1926665.0,0.00017906589884593327,8.30450545372444e-06,0.00022577874202313325,1.22058823529412,0.0332309976046692,0.0082593497053198,0.0064603862114067,0.0002091697311156,40.789052607692575,116.33470271168056,4.3548215434484,1.5029960737691228,13.9,1.9,42.5,6.5,67.6
1466,Омская,2020-10-05,0.0006799313840236887,1926665.0,0.00028339124860834655,4.671284317719998e-06,0.00011937726589728884,1.01234567901235,0.0332309976046692,0.0082593497053198,0.0064603862114067,0.0002091697311156,40.789052607692575,116.33470271168056,4.3548215434484,1.5029960737691228,13.9,1.9,42.5,6.5,67.6
1467,Омская,2020-10-12,0.0006960213633402797,1926665.0,0.00010951566567099106,9.861600226297773e-06,0.0004416958838199687,0.989785495403473,0.0332309976046692,0.0082593497053198,0.0064603862114067,0.0002091697311156,40.789052607692575,116.33470271168056,4.3548215434484,1.5029960737691228,13.9,1.9,42.5,6.5,67.6
1468,Омская,2020-10-19,0.000706921026748293,1926665.0,0.0004904848533605998,1.3494821362302216e-05,0.0002522493531568799,1.09609120521173,0.0332309976046692,0.0082593497053198,0.0064603862114067,0.0002091697311156,40.789052607692575,116.33470271168056,4.3548215434484,1.5029960737691228,13.9,1.9,42.5,6.5,67.6
1469,Омская,2020-10-26,0.0004686855265445731,1926665.0,0.0005906579503961509,1.6089979316591103e-05,0.0003653982399638754,1.07040229885058,0.0332309976046692,0.0082593497053198,0.0064603862114067,0.0002091697311156,40.789052607692575,116.33470271168056,4.3548215434484,1.5029960737691228,13.9,1.9,42.5,6.5,67.6
1470,Оренбургская,2020-04-06,0.0006203895576274954,1956835.0,0.0006591701203893776,0.0,1.8397054427174495e-05,1.04347826086956,0.0398541522407356,0.0085479869278707,0.0073853952939312,6.592277836404193e-05,40.23056850747724,106.1131878773632,4.346273784387028,1.4136357183547392,14.3,1.9,44.31,17.8,68.2
